,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1179,Sunset Park,40.64510294925429,-74.01031618527784,AT&T,40.644251636819696,-74.01151838342616,Mobile Phone Shop
1180,Sunset Park,40.64510294925429,-74.01031618527784,J-Petal Japanese Crepe & Thai Ice Cream,40.64619260383533,-74.00916086072763,Creperie
1181,Sunset Park,40.64510294925429,-74.01031618527784,Escalon 2 Record Shop,40.64917783802334,-74.00944681841958,Record Shop
1182,Sunset Park,40.64510294925429,-74.01031618527784,Duane Reade,40.645009985076406,-74.01077739894384,Pharmacy
1183,Sunset Park,40.64510294925429,-74.01031618527784,Savoy Bakery,40.64924978201449,-74.00954391029605,Bakery
1184,Sunset Park,40.64510294925429,-74.01031618527784,Popeyes Louisiana Kitchen,40.645450284630726,-74.01031922118169,Fried Chicken Joint
1185,Sunset Park,40.64510294925429,-74.01031618527784,Blink Fitness,40.64550178917616,-74.01314300000001,Gym
1186,Sunset Park,40.64510294925429,-74.01031618527784,Capital One Bank,40.644864,-74.010161,Bank
1187,Sunset Park,40.64510294925429,-74.01031618527784,GameStop,40.642815,-74.013064,Video Game Store
1188,Sunset Park,40.64510294925429,-74.01031618527784,GNC,40.643198,-74.01193599999999,Supplement Shop
1189,Sunset Park,40.64510294925429,-74.01031618527784,T-Mobile,40.64455309177842,-74.01055812835699,Mobile Phone Shop
1190,Sunset Park,40.64510294925429,-74.01031618527784,New York & Company,40.643407,-74.0125,Women's Store
1191,Sunset Park,40.64510294925429,-74.01031618527784,Richie's Gym,40.64535371655458,-74.01360934784394,Gym
1192,Sunset Park,40.64510294925429,-74.01031618527784,T-Mobile,40.64179229736328,-74.01335906982422,Mobile Phone Shop
1193,Sunset Park,40.64510294925429,-74.01031618527784,Rite Aid,40.6436249,-74.0121408,Pharmacy
1194,Sunset Park,40.64510294925429,-74.01031618527784,Tulcingo Restaurant,40.641949446300465,-74.01367758849051,Mexican Restaurant
1195,Sunset Park,40.64510294925429,-74.01031618527784,Subway,40.64156410628253,-74.01378751427,Sandwich Place
1196,Sunset Park,40.64510294925429,-74.01031618527784,Yafa Deli & Grill,40.64626746456011,-74.00490430519625,Deli / Bodega
1197,Sunset Park,40.64510294925429,-74.01031618527784,Vanessa Mini Market & Deli,40.64626696997145,-74.004893778688,Deli / Bodega
1198,Sunset Park,40.64510294925429,-74.01031618527784,Cotto Vs Margarito,40.645668371853,-74.00452639412525,Stadium
1199,Greenpoint,40.7302009848647,-73.95424093127393,goodyoga,40.7300096443983,-73.95616742816873,Yoga Studio
1200,Greenpoint,40.7302009848647,-73.95424093127393,Oxomoco,40.72998107593486,-73.95546049139082,Mexican Restaurant
1201,Greenpoint,40.7302009848647,-73.95424093127393,Karczma,40.730101974807546,-73.95509198443229,Polish Restaurant
1202,Greenpoint,40.7302009848647,-73.95424093127393,Temkin’s,40.73038927664983,-73.9535536738992,Bar
1203,Greenpoint,40.7302009848647,-73.95424093127393,Friducha,40.731512,-73.954281,Mexican Restaurant
1204,Greenpoint,40.7302009848647,-73.95424093127393,Chiko,40.731871,-73.954369,Szechuan Restaurant
1205,Greenpoint,40.7302009848647,-73.95424093127393,Early,40.732069,-73.954721,Café
1206,Greenpoint,40.7302009848647,-73.95424093127393,Black Rabbit,40.73005701987417,-73.95658766171472,Bar
1207,Greenpoint,40.7302009848647,-73.95424093127393,Cafe Riviera,40.728513705692265,-73.95347725897479,Café
1208,Greenpoint,40.7302009848647,-73.95424093127393,IncrediPole,40.73183806374288,-73.9550688958426,Gymnastics Gym
1209,Greenpoint,40.7302009848647,-73.95424093127393,Freckle,40.72999058274405,-73.95712852478027,Spa
1210,Greenpoint,40.7302009848647,-73.95424093127393,Citroën,40.731173193581775,-73.95452252962613,French Restaurant
1211,Greenpoint,40.7302009848647,-73.95424093127393,Captured Tracks,40.72841660515447,-73.95278084064341,Record Shop
1212,Greenpoint,40.7302009848647,-73.95424093127393,Fornino,40.72895139078759,-73.95386181678641,Pizza Place
1213,Greenpoint,40.7302009848647,-73.95424093127393,home of the brave,40.73006815020751,-73.95764491346982,Furniture / Home Store
1214,Greenpoint,40.7302009848647,-73.95424093127393,Homecoming,40.72969603048622,-73.95752484054493,Coffee Shop
1215,Greenpoint,40.7302009848647,-73.95424093127393,Ramona,40.7302487948735,-73.95773857882399,Cocktail Bar
1216,Greenpoint,40.7302009848647,-73.95424093127393,The Brew Inn,40.731031,-73.954191,Gastropub
1217,Greenpoint,40.7302009848647,-73.95424093127393,WORD Brooklyn,40.72907186450759,-73.95748238034669,Bookstore
1218,Greenpoint,40.7302009848647,-73.95424093127393,Brouwerij Lane,40.72980862404411,-73.95782313133313,Beer Store
1219,Greenpoint,40.7302009848647,-73.95424093127393,Broken Land,40.7295073878696,-73.95762309969912,Cocktail Bar
1220,Greenpoint,40.7302009848647,-73.95424093127393,Archestratus Books & Foods,40.732905,-73.955365,Restaurant
1221,Greenpoint,40.7302009848647,-73.95424093127393,Duke's Liquor Box,40.73097565550042,-73.95782346176593,Liquor Store
1222,Greenpoint,40.7302009848647,-73.95424093127393,The Garden,40.73075955089971,-73.95450192435896,Grocery Store
1223,Greenpoint,40.7302009848647,-73.95424093127393,God Bless USA Deli,40.728267182331756,-73.95338411193785,Deli / Bodega
1224,Greenpoint,40.7302009848647,-73.95424093127393,Sama Street,40.732702,-73.954613,Cocktail Bar
1225,Greenpoint,40.7302009848647,-73.95424093127393,Littleneck Outpost,40.729209,-73.957422,Sandwich Place
1226,Greenpoint,40.7302009848647,-73.95424093127393,Wolves Within,40.73123934497688,-73.95777217896588,Boutique
1227,Greenpoint,40.7302009848647,-73.95424093127393,Pencil Factory,40.729762,-73.957391,Bar
1228,Greenpoint,40.7302009848647,-73.95424093127393,Elder Greene,40.73062110833443,-73.95769664253251,Bar
1229,Greenpoint,40.7302009848647,-73.95424093127393,Maman,40.730427,-73.958035,Coffee Shop
1230,Greenpoint,40.7302009848647,-73.95424093127393,Paulie Gee's Slice Shop,40.728444159891396,-73.95734068765103,Pizza Place
1231,Greenpoint,40.7302009848647,-73.95424093127393,The Karcher,40.72980753724233,-73.95808456903318,Salon / Barbershop
1232,Greenpoint,40.7302009848647,-73.95424093127393,Dandelion Wine,40.731716671588636,-73.95790091208669,Wine Shop
1233,Greenpoint,40.7302009848647,-73.95424093127393,Upright Coffee,40.72933199515132,-73.9538915154595,Coffee Shop
1234,Greenpoint,40.7302009848647,-73.95424093127393,Master Piece Vape & Smoke Shop,40.73226733877689,-73.95478366033807,Vape Store
1235,Greenpoint,40.7302009848647,-73.95424093127393,Đi ăn Đi,40.7298006838517,-73.9582564594443,Vietnamese Restaurant
1236,Greenpoint,40.7302009848647,-73.95424093127393,New Love City,40.729760304268,-73.95824733769165,Yoga Studio
1237,Greenpoint,40.7302009848647,-73.95424093127393,Paulie Gee’s,40.729801246987186,-73.95852046352437,Pizza Place
1238,Greenpoint,40.7302009848647,-73.95424093127393,odd fox,40.73267268846633,-73.95454999352046,Coffee Shop
1239,Greenpoint,40.7302009848647,-73.95424093127393,Pueblo Querido Coffee Roasters,40.730526,-73.951822,Coffee Shop
1240,Greenpoint,40.7302009848647,-73.95424093127393,Magazine,40.72929052666392,-73.95750082352023,Cocktail Bar
1241,Greenpoint,40.7302009848647,-73.95424093127393,Oak & Iron,40.73145088519275,-73.95784867738203,Bar
1242,Greenpoint,40.7302009848647,-73.95424093127393,Threes @ Franklin + Kent,40.730444597560535,-73.9577290086825,Beer Bar
1243,Greenpoint,40.7302009848647,-73.95424093127393,The Moonlight Mile,40.73206003215346,-73.95790395558619,Whisky Bar
1244,Greenpoint,40.7302009848647,-73.95424093127393,Esme,40.73313714246883,-73.95481279617375,New American Restaurant
1245,Greenpoint,40.7302009848647,-73.95424093127393,Pelicana Chicken,40.731452410096246,-73.95450966745076,Fried Chicken Joint
1246,Greenpoint,40.7302009848647,-73.95424093127393,World of Flowers,40.73234348436808,-73.95464505306569,Flower Shop
1247,Greenpoint,40.7302009848647,-73.95424093127393,Brooklyn Whiskers,40.733314122944364,-73.95479140606002,Bakery
1248,Greenpoint,40.7302009848647,-73.95424093127393,Davey’s Ice Cream,40.726577368721,-73.95430528096284,Ice Cream Shop
1249,Greenpoint,40.7302009848647,-73.95424093127393,Bellocq,40.73037188233206,-73.95921311917728,Tea Room
1250,Greenpoint,40.7302009848647,-73.95424093127393,Troost,40.73349590190173,-73.95492785042778,Cocktail Bar
1251,Greenpoint,40.7302009848647,-73.95424093127393,Mr. Berry,40.72998958855696,-73.95413898249976,Fruit & Vegetable Store
1252,Greenpoint,40.7302009848647,-73.95424093127393,Ovenly,40.729707682840896,-73.95954448458306,Bakery
1253,Greenpoint,40.7302009848647,-73.95424093127393,Chez Ma Tante,40.726932060395754,-73.95725041012756,French Restaurant
1254,Greenpoint,40.7302009848647,-73.95424093127393,Baker's Dozen,40.72753862263256,-73.95292838140413,Bagel Shop
1255,Greenpoint,40.7302009848647,-73.95424093127393,Ott,40.732350431719375,-73.95452501167034,Thai Restaurant
1256,Greenpoint,40.7302009848647,-73.95424093127393,Sakura 6,40.72880445934397,-73.95368298528952,Sushi Restaurant
1257,Greenpoint,40.7302009848647,-73.95424093127393,Maha Rose,40.73352898609119,-73.95747338180999,Yoga Studio
1258,Greenpoint,40.7302009848647,-73.95424093127393,West Wine Bar,40.7289264310201,-73.95897548309165,Wine Bar
1259,Greenpoint,40.7302009848647,-73.95424093127393,Naked Dog,40.7312918882724,-73.95947690314539,Italian Restaurant
1260,Greenpoint,40.7302009848647,-73.95424093127393,Vamos Al Tequila,40.730715435561976,-73.95771406506972,Mexican Restaurant
1261,Greenpoint,40.7302009848647,-73.95424093127393,Triskelion Arts,40.72702845479533,-73.9566549430326,Dance Studio
1262,Greenpoint,40.7302009848647,-73.95424093127393,Peter Pan Donut & Pastry Shop,40.726102,-73.952252,Donut Shop
1263,Greenpoint,40.7302009848647,-73.95424093127393,Anella,40.73327191911455,-73.95801948957296,American Restaurant
1264,Greenpoint,40.7302009848647,-73.95424093127393,Le Gamin,40.72828009841782,-73.95733511406732,French Restaurant
1265,Greenpoint,40.7302009848647,-73.95424093127393,The Diamond,40.72683338071467,-73.95731389720854,Bar
1266,Greenpoint,40.7302009848647,-73.95424093127393,Java Studios,40.731753280494296,-73.94998828643834,Coworking Space
1267,Greenpoint,40.7302009848647,-73.95424093127393,Record Grouch,40.73266972419425,-73.95463594329628,Record Shop
1268,Greenpoint,40.7302009848647,-73.95424093127393,Grand Republic Cocktail Club,40.72972222591839,-73.95989711429449,Cocktail Bar
1269,Greenpoint,40.7302009848647,-73.95424093127393,Sweetleaf,40.734431143292184,-73.95542611092719,Coffee Shop
1270,Greenpoint,40.7302009848647,-73.95424093127393,Polka Dot,40.72607234859372,-73.95210119026234,Polish Restaurant
1271,Greenpoint,40.7302009848647,-73.95424093127393,3 Roots,40.731958168951394,-73.95792042052904,Juice Bar
1272,Greenpoint,40.7302009848647,-73.95424093127393,PorterJames,40.728730999999996,-73.95720899999999,Furniture / Home Store
1273,Greenpoint,40.7302009848647,-73.95424093127393,Madre,40.73304,-73.95796,Restaurant
1274,Greenpoint,40.7302009848647,-73.95424093127393,Getaway,40.733705,-73.955189,Bar
1275,Greenpoint,40.7302009848647,-73.95424093127393,American Playground,40.728676171614346,-73.957704297801,Playground
1276,Greenpoint,40.7302009848647,-73.95424093127393,Dashing Diva,40.726685237613374,-73.95246906529164,Nail Salon
1277,Greenpoint,40.7302009848647,-73.95424093127393,Russ Pizza,40.72645867309902,-73.95235989468806,Pizza Place
1278,Greenpoint,40.7302009848647,-73.95424093127393,21 Greenpoint,40.72973145449354,-73.95989263835487,Bar
1279,Greenpoint,40.7302009848647,-73.95424093127393,Vittles,40.72783349952013,-73.95698783339796,Café
1280,Greenpoint,40.7302009848647,-73.95424093127393,Enterprise Rent-A-Car,40.731486732580755,-73.95133535564355,Rental Car Location
1281,Greenpoint,40.7302009848647,-73.95424093127393,Agra Taj Mahal,40.733321,-73.954928,Indian Restaurant
1282,Greenpoint,40.7302009848647,-73.95424093127393,Greenpoint Natural Market,40.73380695718071,-73.95491561381318,Organic Grocery
1283,Greenpoint,40.7302009848647,-73.95424093127393,Franklin Guest House,40.733048739775676,-73.95806238816328,Hotel
1284,Greenpoint,40.7302009848647,-73.95424093127393,KanaHashi,40.73261526084619,-73.95467545941128,Sushi Restaurant
1285,Greenpoint,40.7302009848647,-73.95424093127393,Antidote,40.7321731028254,-73.95796195040131,Tea Room
1286,Greenpoint,40.7302009848647,-73.95424093127393,Franklin Corner Cafe,40.73280533069672,-73.95808134585396,Deli / Bodega
1287,Greenpoint,40.7302009848647,-73.95424093127393,Triangolo Pizzeria,40.7336509812184,-73.95482948305418,Pizza Place
1288,Greenpoint,40.7302009848647,-73.95424093127393,Casanova Family Italian Restaurant & Pizzeria,40.7340567527229,-73.95208213969691,Pizza Place
1289,Greenpoint,40.7302009848647,-73.95424093127393,Hair Greenpoint,40.733426001757735,-73.95479214014925,Salon / Barbershop
1290,Greenpoint,40.7302009848647,-73.95424093127393,The Springs,40.73334301900791,-73.95799715664869,Bar
1291,Greenpoint,40.7302009848647,-73.95424093127393,Dusty Rose Vintage Warehouse,40.730709886883105,-73.9497516955294,Thrift / Vintage Store
1292,Greenpoint,40.7302009848647,-73.95424093127393,CTown Supermarkets,40.73185442966577,-73.95474810161312,Grocery Store
1293,Greenpoint,40.7302009848647,-73.95424093127393,Nassau Nail Spa,40.732204002416815,-73.95463944376485,Nail Salon
1294,Greenpoint,40.7302009848647,-73.95424093127393,The Thing,40.733184,-73.954898,Thrift / Vintage Store
1295,Greenpoint,40.7302009848647,-73.95424093127393,Ria Bella Pizza,40.73457627490018,-73.95506041329396,Pizza Place
1296,Greenpoint,40.7302009848647,-73.95424093127393,Alan's Supermarket,40.731579338842344,-73.95173639790411,Supermarket
1297,Greenpoint,40.7302009848647,-73.95424093127393,MTABus QM11,40.73243561749635,-73.9512657109947,Bus Station
1298,Greenpoint,40.7302009848647,-73.95424093127393,305 Lofts Rooftop,40.73309568101322,-73.9523231817182,Roof Deck
1299,Gravesend,40.59526001306593,-73.97347087708445,Joe's of Avenue U,40.596970812269824,-73.9736772701698,Italian Restaurant
1300,Gravesend,40.59526001306593,-73.97347087708445,Nuccios Bakery,40.597097,-73.97448299999999,Bakery
1301,Gravesend,40.59526001306593,-73.97347087708445,Living Room Cafe,40.59643872110103,-73.97758308781751,Lounge
1302,Gravesend,40.59526001306593,-73.97347087708445,Dunkin',40.596808421152225,-73.97669432055227,Donut Shop
1303,Gravesend,40.59526001306593,-73.97347087708445,Blue Velvet Lounge,40.59716172710791,-73.97159910456925,Bar
1304,Gravesend,40.59526001306593,-73.97347087708445,Elegante Pastry Shop,40.596633000000004,-73.97818199999999,Bakery
1305,Gravesend,40.59526001306593,-73.97347087708445,Ciccio's,40.59667201492687,-73.97634043335019,Pizza Place
1306,Gravesend,40.59526001306593,-73.97347087708445,Rite Aid,40.59675624624044,-73.97545660425911,Pharmacy
1307,Gravesend,40.59526001306593,-73.97347087708445,Lounge Bar Cave,40.59574582387017,-73.97347166058043,Lounge
1308,Gravesend,40.59526001306593,-73.97347087708445,Papa John's Pizza,40.596748555126595,-73.97705042270184,Pizza Place
1309,Gravesend,40.59526001306593,-73.97347087708445,Gravesend Our Lady Of Grace Field,40.59467315673828,-73.97142791748047,Baseball Field
1310,Gravesend,40.59526001306593,-73.97347087708445,Fitness by kobi,40.594097999999995,-73.97331,Gym
1311,Gravesend,40.59526001306593,-73.97347087708445,OMG MMA,40.59536361694336,-73.9737548828125,Martial Arts Dojo
1312,Gravesend,40.59526001306593,-73.97347087708445,Grace Nails,40.596740000000004,-73.972994,Spa
1313,Gravesend,40.59526001306593,-73.97347087708445,Wines Plus Inc.,40.596880999999996,-73.97252900000001,Wine Shop
1314,Gravesend,40.59526001306593,-73.97347087708445,The 2FL VIP Lounge,40.59713698167051,-73.97354944572112,Lounge
1315,Gravesend,40.59526001306593,-73.97347087708445,Famous Pizza Park,40.597044,-73.974418,Pizza Place
1316,Gravesend,40.59526001306593,-73.97347087708445,Omni Health,40.597102,-73.974337,Gourmet Shop
1317,Gravesend,40.59526001306593,-73.97347087708445,Tre Fontane,40.596462,-73.975812,Italian Restaurant
1318,Gravesend,40.59526001306593,-73.97347087708445,SM Stitches,40.597367,-73.971793,Arts & Crafts Store
1319,Gravesend,40.59526001306593,-73.97347087708445,Baby Central,40.592692184013515,-73.9738655090332,Furniture / Home Store
1320,Gravesend,40.59526001306593,-73.97347087708445,Paul & Co,40.597477000000005,-73.970737,Men's Store
1321,Gravesend,40.59526001306593,-73.97347087708445,PASSION CAFE/LOUNGE,40.59627469900939,-73.9778921570652,Music Venue
1322,Gravesend,40.59526001306593,-73.97347087708445,L&D Luncheonette,40.5965423759995,-73.97788641776656,Breakfast Spot
1323,Gravesend,40.59526001306593,-73.97347087708445,Nicks Jewelry,40.596641999999996,-73.97789399999999,Jewelry Store
1324,Gravesend,40.59526001306593,-73.97347087708445,Passion Cafe,40.596619,-73.978109,Hookah Bar
1325,Gravesend,40.59526001306593,-73.97347087708445,Bari Pork Store,40.596167,-73.978314,Italian Restaurant
1326,Gravesend,40.59526001306593,-73.97347087708445,Gene Dunns Shotokan Karate,40.59613001326386,-73.97844856074701,Martial Arts Dojo
1327,Gravesend,40.59526001306593,-73.97347087708445,5 Kings Liquors,40.59611511230469,-73.97866821289062,Liquor Store
1328,Gravesend,40.59526001306593,-73.97347087708445,Cafe On The Hill,40.596588,-73.978751,Italian Restaurant
1329,Gravesend,40.59526001306593,-73.97347087708445,Kennedy Fried Chicken & Pizza,40.592560999999996,-73.977968,Pizza Place
1330,Gravesend,40.59526001306593,-73.97347087708445,Mta - B1/B4 (86th Str & West 7th),40.59249571757759,-73.97811190551315,Bus Station
1331,Brighton Beach,40.57682506566604,-73.96509448785336,Taste of Russia,40.57662179440902,-73.96639525809995,Gourmet Shop
1332,Brighton Beach,40.57682506566604,-73.96509448785336,Vintage Gourmet Foods,40.577245,-73.964573,Food & Drink Shop
